epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
738,4668.16,0.69709,0.41858,0.81602,0.81092,0.65352,0.7113,0.51409,0.74626,0.42516,0.81236,0.000168981,0.000168981,0.000168981
739,4674.44,0.69561,0.41512,0.81219,0.82026,0.64551,0.71255,0.51565,0.74789,0.42581,0.81226,0.000168363,0.000168363,0.000168363
740,4680.86,0.68724,0.41569,0.81452,0.79132,0.65693,0.71185,0.51608,0.74609,0.42258,0.81257,0.000167744,0.000167744,0.000167744
741,4687.25,0.68918,0.41173,0.81077,0.83065,0.64275,0.70877,0.51618,0.75016,0.42144,0.81337,0.000167125,0.000167125,0.000167125
742,4693.61,0.68866,0.4127,0.81139,0.85159,0.6325,0.70951,0.51323,0.75278,0.42162,0.81347,0.000166506,0.000166506,0.000166506
743,4699.8,0.70037,0.41874,0.81237,0.77898,0.66745,0.70741,0.51642,0.74584,0.41997,0.81252,0.000165887,0.000165887,0.000165887
744,4706.19,0.69225,0.41135,0.81112,0.79415,0.66063,0.70977,0.51841,0.74476,0.42072,0.81225,0.000165269,0.000165269,0.000165269
745,4712.62,0.70077,0.41814,0.81456,0.79325,0.66153,0.70855,0.51505,0.74943,0.4231,0.81255,0.00016465,0.00016465,0.00016465
746,4718.9,0.6919,0.41444,0.81333,0.80232,0.65643,0.70903,0.5132,0.7497,0.42225,0.8126,0.000164031,0.000164031,0.000164031
747,4725.32,0.69081,0.41272,0.81298,0.81071,0.65744,0.71214,0.51395,0.74862,0.42198,0.81207,0.000163413,0.000163413,0.000163413
748,4731.77,0.68574,0.4097,0.81267,0.81477,0.65583,0.714,0.51459,0.7469,0.42139,0.81159,0.000162794,0.000162794,0.000162794
749,4738.04,0.68531,0.40861,0.81114,0.81078,0.65913,0.71449,0.51696,0.74493,0.42229,0.81138,0.000162175,0.000162175,0.000162175
750,4744.35,0.69725,0.41626,0.81479,0.80377,0.66492,0.71542,0.51735,0.74327,0.4232,0.81146,0.000161556,0.000161556,0.000161556
751,4750.61,0.68364,0.41003,0.8125,0.76859,0.66477,0.71289,0.51679,0.74284,0.42222,0.81168,0.000160938,0.000160938,0.000160938
752,4757.03,0.68928,0.41073,0.80898,0.78756,0.67297,0.71654,0.51794,0.74134,0.42292,0.81165,0.000160319,0.000160319,0.000160319
753,4763.4,0.67963,0.40651,0.80898,0.78045,0.67008,0.71518,0.51836,0.74018,0.42272,0.8115,0.0001597,0.0001597,0.0001597
754,4769.61,0.68689,0.41347,0.80956,0.82675,0.64494,0.71668,0.52008,0.74324,0.4211,0.81186,0.000159081,0.000159081,0.000159081
755,4775.99,0.68732,0.41227,0.81092,0.811,0.6336,0.71525,0.51741,0.74761,0.4218,0.81272,0.000158462,0.000158462,0.000158462
756,4782.24,0.70114,0.41948,0.80978,0.809,0.64936,0.71864,0.52081,0.74705,0.42017,0.81251,0.000157844,0.000157844,0.000157844
757,4788.68,0.71512,0.42308,0.81288,0.79524,0.65365,0.71358,0.51355,0.74637,0.41984,0.81238,0.000157225,0.000157225,0.000157225
758,4794.92,0.69552,0.41514,0.81481,0.8028,0.64683,0.71188,0.5148,0.7454,0.42052,0.81262,0.000156606,0.000156606,0.000156606
759,4801.3,0.68176,0.40795,0.81265,0.78862,0.65623,0.71496,0.5162,0.74345,0.42043,0.8126,0.000155987,0.000155987,0.000155987
760,4807.55,0.68737,0.41306,0.81347,0.79755,0.67127,0.71767,0.51919,0.74209,0.4196,0.81245,0.000155369,0.000155369,0.000155369
761,4813.71,0.68708,0.41138,0.81243,0.80368,0.66439,0.71637,0.51743,0.74134,0.41973,0.81231,0.00015475,0.00015475,0.00015475
762,4820.08,0.69376,0.41568,0.81276,0.77622,0.67291,0.71614,0.51629,0.7384,0.41806,0.81152,0.000154131,0.000154131,0.000154131
763,4826.25,0.68762,0.41273,0.81328,0.81756,0.65537,0.71938,0.52079,0.73748,0.41788,0.81168,0.000153512,0.000153512,0.000153512
764,4832.46,0.68883,0.41269,0.81269,0.81406,0.65796,0.71721,0.51849,0.73867,0.41966,0.81177,0.000152894,0.000152894,0.000152894
765,4838.75,0.70188,0.41858,0.81655,0.80197,0.66403,0.71786,0.51853,0.74053,0.42103,0.81222,0.000152275,0.000152275,0.000152275
766,4845.02,0.68455,0.41121,0.81269,0.80809,0.65929,0.71414,0.52039,0.74204,0.42263,0.81255,0.000151656,0.000151656,0.000151656
767,4851.33,0.68169,0.40967,0.81127,0.7917,0.66109,0.71437,0.5219,0.74303,0.42315,0.81294,0.000151038,0.000151038,0.000151038
768,4857.62,0.69473,0.41446,0.81198,0.81981,0.65197,0.71466,0.51923,0.74218,0.42265,0.81303,0.000150419,0.000150419,0.000150419
769,4863.98,0.68744,0.41378,0.81246,0.82252,0.65251,0.71531,0.5225,0.7433,0.42187,0.81334,0.0001498,0.0001498,0.0001498
770,4870.23,0.68486,0.41193,0.8143,0.8206,0.64914,0.71488,0.52391,0.74485,0.42161,0.81376,0.000149181,0.000149181,0.000149181
771,4876.71,0.69158,0.41288,0.81364,0.82058,0.64803,0.71563,0.52416,0.74417,0.42191,0.81343,0.000148563,0.000148563,0.000148563
772,4883.09,0.69565,0.41384,0.81152,0.82436,0.64696,0.71285,0.52173,0.743,0.42057,0.81333,0.000147944,0.000147944,0.000147944
773,4889.35,0.69313,0.41242,0.81187,0.82852,0.64849,0.71582,0.52179,0.74176,0.42074,0.81305,0.000147325,0.000147325,0.000147325
774,4895.75,0.68914,0.41014,0.81074,0.8114,0.65948,0.71622,0.51785,0.73748,0.42027,0.81219,0.000146706,0.000146706,0.000146706
775,4902.12,0.68965,0.41222,0.81168,0.81594,0.65337,0.7138,0.52182,0.73659,0.41969,0.8121,0.000146087,0.000146087,0.000146087
776,4908.42,0.69254,0.41288,0.81128,0.81529,0.65296,0.71449,0.51974,0.73852,0.4197,0.81241,0.000145469,0.000145469,0.000145469
777,4914.7,0.69551,0.41692,0.81014,0.81374,0.65607,0.71621,0.521,0.74065,0.42039,0.81246,0.00014485,0.00014485,0.00014485
778,4921.13,0.68135,0.40493,0.81175,0.84495,0.64897,0.71859,0.52026,0.74459,0.42081,0.81328,0.000144231,0.000144231,0.000144231
779,4927.35,0.68425,0.40995,0.81058,0.83562,0.64954,0.71627,0.52177,0.74662,0.42134,0.81429,0.000143613,0.000143613,0.000143613
780,4933.71,0.68255,0.41076,0.81331,0.83282,0.63185,0.71378,0.51928,0.74638,0.42126,0.81418,0.000142994,0.000142994,0.000142994
781,4940.14,0.69195,0.41545,0.81366,0.80564,0.64481,0.71497,0.52131,0.74377,0.4208,0.81382,0.000142375,0.000142375,0.000142375
782,4946.37,0.67017,0.40421,0.81211,0.78539,0.66059,0.716,0.519,0.7428,0.42062,0.81315,0.000141756,0.000141756,0.000141756
783,4952.66,0.69649,0.41308,0.81148,0.80588,0.65786,0.71277,0.51686,0.74365,0.42045,0.81302,0.000141137,0.000141137,0.000141137
784,4959.11,0.68929,0.41129,0.81146,0.82021,0.63566,0.71252,0.51705,0.74367,0.42084,0.81314,0.000140519,0.000140519,0.000140519
785,4965.49,0.68162,0.40757,0.80931,0.83251,0.63877,0.71641,0.51954,0.74331,0.42039,0.81343,0.0001399,0.0001399,0.0001399
786,4971.85,0.68849,0.41139,0.81276,0.84407,0.63882,0.71819,0.52271,0.74298,0.42003,0.81342,0.000139281,0.000139281,0.000139281
787,4978.06,0.68124,0.40794,0.81244,0.79204,0.66821,0.71838,0.52543,0.743,0.41937,0.81339,0.000138662,0.000138662,0.000138662
788,4984.31,0.68349,0.40878,0.81333,0.79091,0.666,0.718,0.52245,0.74102,0.41782,0.81295,0.000138044,0.000138044,0.000138044
789,4990.51,0.67562,0.40652,0.81014,0.80562,0.66681,0.72138,0.52334,0.73991,0.41817,0.81277,0.000137425,0.000137425,0.000137425
790,4996.9,0.6796,0.40695,0.81275,0.80806,0.66908,0.72123,0.52066,0.74193,0.42015,0.81256,0.000136806,0.000136806,0.000136806
791,5003.22,0.68133,0.40771,0.81131,0.81661,0.66086,0.7202,0.52052,0.74559,0.42075,0.81237,0.000136187,0.000136187,0.000136187
792,5009.57,0.69272,0.41424,0.81242,0.82445,0.64911,0.7195,0.51733,0.74719,0.42202,0.81252,0.000135569,0.000135569,0.000135569
793,5015.85,0.69568,0.41817,0.8136,0.81357,0.65769,0.7169,0.51745,0.74475,0.42213,0.81227,0.00013495,0.00013495,0.00013495
794,5022.13,0.68634,0.40971,0.8095,0.8427,0.65034,0.72184,0.52253,0.7419,0.42176,0.81213,0.000134331,0.000134331,0.000134331
795,5028.41,0.68387,0.4081,0.80982,0.84269,0.64467,0.71892,0.52277,0.74091,0.41922,0.81188,0.000133712,0.000133712,0.000133712
796,5034.69,0.66963,0.40254,0.81142,0.82166,0.65304,0.71567,0.52279,0.73749,0.41655,0.81147,0.000133094,0.000133094,0.000133094
797,5041.05,0.68574,0.41017,0.81326,0.76843,0.6785,0.71494,0.51944,0.73629,0.41621,0.81121,0.000132475,0.000132475,0.000132475
798,5047.45,0.68143,0.40881,0.81236,0.82834,0.64097,0.71457,0.5208,0.73599,0.417,0.81107,0.000131856,0.000131856,0.000131856
799,5053.8,0.68915,0.41094,0.81401,0.80683,0.65671,0.71392,0.51892,0.73708,0.41596,0.81123,0.000131237,0.000131237,0.000131237
800,5060.04,0.68507,0.40905,0.81231,0.80807,0.6561,0.71318,0.51943,0.73868,0.41704,0.81157,0.000130619,0.000130619,0.000130619
801,5066.45,0.69467,0.41388,0.81199,0.81138,0.65824,0.71643,0.51606,0.73651,0.41662,0.81119,0.00013,0.00013,0.00013
802,5072.9,0.68656,0.40872,0.81316,0.80261,0.65852,0.71495,0.51962,0.73593,0.41723,0.81109,0.000129381,0.000129381,0.000129381
803,5079.11,0.67011,0.40242,0.80947,0.80711,0.65363,0.71515,0.51884,0.73859,0.41706,0.81124,0.000128762,0.000128762,0.000128762
804,5085.32,0.68562,0.40978,0.8112,0.81542,0.6424,0.71365,0.51955,0.73892,0.41817,0.81112,0.000128144,0.000128144,0.000128144
805,5091.66,0.68844,0.41132,0.81096,0.83083,0.64303,0.71496,0.51921,0.73742,0.41773,0.81057,0.000127525,0.000127525,0.000127525
806,5098.01,0.67798,0.40678,0.81163,0.80061,0.66297,0.71777,0.51989,0.73492,0.41681,0.81028,0.000126906,0.000126906,0.000126906
807,5104.3,0.6767,0.40675,0.81118,0.78833,0.67254,0.71867,0.52529,0.73435,0.41538,0.81025,0.000126287,0.000126287,0.000126287
808,5110.69,0.68862,0.41319,0.81222,0.8064,0.65369,0.71746,0.52583,0.73631,0.41602,0.81071,0.000125669,0.000125669,0.000125669
809,5116.94,0.67997,0.40471,0.81,0.79569,0.65553,0.71456,0.52489,0.73619,0.41625,0.81108,0.00012505,0.00012505,0.00012505
810,5123.2,0.68031,0.40666,0.81327,0.78434,0.665,0.71611,0.52339,0.73508,0.41696,0.81132,0.000124431,0.000124431,0.000124431
811,5129.51,0.68397,0.40836,0.81008,0.78574,0.64507,0.71363,0.52167,0.73442,0.41586,0.81114,0.000123812,0.000123812,0.000123812
812,5135.75,0.67912,0.40823,0.81381,0.78965,0.64938,0.71534,0.52093,0.73355,0.41574,0.81143,0.000123194,0.000123194,0.000123194
813,5141.98,0.69256,0.41453,0.81277,0.80382,0.65531,0.71802,0.52192,0.73313,0.41478,0.81134,0.000122575,0.000122575,0.000122575
814,5148.28,0.68344,0.40899,0.81293,0.85248,0.64025,0.71987,0.52265,0.73128,0.41506,0.81136,0.000121956,0.000121956,0.000121956
815,5154.52,0.67661,0.40668,0.81036,0.83191,0.64264,0.71654,0.52249,0.73106,0.41544,0.81144,0.000121338,0.000121338,0.000121338
816,5160.82,0.68019,0.40643,0.8134,0.80773,0.64551,0.71483,0.52192,0.73099,0.41547,0.81149,0.000120719,0.000120719,0.000120719
817,5167.02,0.6788,0.40907,0.81236,0.78807,0.66325,0.71639,0.52356,0.73249,0.41464,0.81196,0.0001201,0.0001201,0.0001201
818,5173.3,0.68584,0.41191,0.81188,0.77733,0.68507,0.71917,0.52436,0.73255,0.41426,0.81191,0.000119481,0.000119481,0.000119481
819,5179.72,0.6975,0.4137,0.81051,0.79663,0.67145,0.71942,0.52418,0.73178,0.41458,0.81143,0.000118863,0.000118863,0.000118863
820,5185.92,0.68264,0.40886,0.81013,0.80722,0.6646,0.7206,0.52485,0.73178,0.41605,0.81128,0.000118244,0.000118244,0.000118244
821,5192.35,0.67222,0.40405,0.81148,0.80368,0.67154,0.72112,0.52449,0.73245,0.41505,0.81104,0.000117625,0.000117625,0.000117625
822,5198.77,0.6754,0.40574,0.80812,0.78637,0.67567,0.71874,0.5234,0.73435,0.41552,0.81113,0.000117006,0.000117006,0.000117006
823,5205.16,0.6748,0.40741,0.81014,0.76843,0.67172,0.72064,0.52334,0.73425,0.41677,0.81139,0.000116388,0.000116388,0.000116388
824,5211.44,0.68688,0.40895,0.81073,0.79602,0.65242,0.71794,0.52293,0.73511,0.41728,0.81151,0.000115769,0.000115769,0.000115769
825,5217.86,0.68982,0.40779,0.81024,0.8018,0.64758,0.71712,0.52326,0.73548,0.41761,0.81136,0.00011515,0.00011515,0.00011515
826,5224.11,0.67334,0.40441,0.81075,0.78543,0.65566,0.71601,0.52448,0.73305,0.41706,0.81103,0.000114531,0.000114531,0.000114531
827,5230.31,0.66461,0.40223,0.81048,0.78861,0.6549,0.71803,0.52586,0.73282,0.41633,0.81069,0.000113913,0.000113913,0.000113913
828,5236.68,0.66373,0.39899,0.80896,0.78526,0.66317,0.71922,0.52499,0.73032,0.41434,0.81057,0.000113294,0.000113294,0.000113294
829,5243.1,0.68968,0.40881,0.81229,0.79079,0.65716,0.71509,0.52406,0.73177,0.41501,0.81132,0.000112675,0.000112675,0.000112675
830,5249.43,0.67091,0.40422,0.80999,0.79223,0.65804,0.71367,0.52523,0.73296,0.41622,0.81164,0.000112056,0.000112056,0.000112056
831,5255.68,0.67738,0.40732,0.81093,0.7866,0.66081,0.71527,0.52565,0.73277,0.41649,0.81155,0.000111438,0.000111438,0.000111438
832,5262.07,0.67224,0.40292,0.81186,0.79547,0.65863,0.71871,0.52222,0.73354,0.41719,0.81146,0.000110819,0.000110819,0.000110819
833,5268.3,0.67393,0.40581,0.81166,0.81877,0.65138,0.72123,0.52434,0.73184,0.41605,0.81118,0.0001102,0.0001102,0.0001102
834,5274.57,0.6757,0.4057,0.80943,0.79598,0.66832,0.72068,0.52208,0.73094,0.41585,0.81084,0.000109581,0.000109581,0.000109581
835,5280.88,0.67154,0.40293,0.80768,0.79644,0.67191,0.71993,0.52192,0.73069,0.4153,0.81111,0.000108963,0.000108963,0.000108963
836,5287.14,0.68182,0.40701,0.80987,0.79143,0.6767,0.7194,0.52481,0.72875,0.41563,0.81057,0.000108344,0.000108344,0.000108344
837,5293.42,0.67157,0.40283,0.81159,0.79789,0.67376,0.71878,0.52416,0.72777,0.41536,0.81018,0.000107725,0.000107725,0.000107725
838,5299.71,0.66754,0.40326,0.81086,0.79711,0.66913,0.71814,0.52647,0.72637,0.41418,0.80981,0.000107106,0.000107106,0.000107106
839,5306,0.66848,0.40345,0.8105,0.78441,0.67228,0.71558,0.52622,0.72678,0.41458,0.81024,0.000106488,0.000106488,0.000106488
840,5312.29,0.67947,0.40612,0.81124,0.78488,0.67351,0.71527,0.52606,0.72707,0.41507,0.81028,0.000105869,0.000105869,0.000105869
841,5318.5,0.67718,0.40411,0.81017,0.79351,0.67039,0.71703,0.52515,0.72641,0.41665,0.8106,0.00010525,0.00010525,0.00010525
842,5324.75,0.67785,0.40585,0.81177,0.79432,0.67677,0.71805,0.52583,0.72713,0.41577,0.81073,0.000104631,0.000104631,0.000104631
843,5330.99,0.67581,0.40524,0.80949,0.79825,0.67102,0.71791,0.52571,0.72984,0.41698,0.81121,0.000104013,0.000104013,0.000104013
844,5337.41,0.67307,0.40337,0.81222,0.77469,0.67517,0.71356,0.52122,0.73038,0.41655,0.81127,0.000103394,0.000103394,0.000103394
845,5343.67,0.67829,0.40497,0.81099,0.79916,0.668,0.71753,0.52231,0.73135,0.41767,0.81129,0.000102775,0.000102775,0.000102775
846,5349.96,0.6966,0.41404,0.8096,0.8105,0.66564,0.71642,0.52348,0.73407,0.41944,0.81125,0.000102156,0.000102156,0.000102156
847,5356.31,0.67051,0.40355,0.81067,0.80934,0.66177,0.71673,0.52077,0.73537,0.41928,0.8114,0.000101538,0.000101538,0.000101538
848,5362.51,0.68137,0.40707,0.81125,0.80158,0.66401,0.71484,0.51751,0.73701,0.4203,0.81154,0.000100919,0.000100919,0.000100919
849,5369,0.68107,0.40638,0.81103,0.79764,0.66661,0.71399,0.51767,0.7367,0.41931,0.8117,0.0001003,0.0001003,0.0001003
850,5375.24,0.66888,0.40429,0.80883,0.78814,0.67142,0.71464,0.5195,0.7345,0.4167,0.81141,9.96813e-05,9.96813e-05,9.96813e-05
851,5381.59,0.6768,0.40725,0.81171,0.79004,0.66604,0.71528,0.52041,0.73329,0.41559,0.81101,9.90625e-05,9.90625e-05,9.90625e-05
852,5387.96,0.67577,0.40326,0.8107,0.79395,0.6669,0.71778,0.52108,0.73299,0.41554,0.81075,9.84438e-05,9.84438e-05,9.84438e-05
853,5394.27,0.67549,0.4052,0.81003,0.81677,0.66095,0.72363,0.52342,0.73081,0.41359,0.8107,9.7825e-05,9.7825e-05,9.7825e-05
854,5400.56,0.65751,0.396,0.80853,0.80744,0.66585,0.72173,0.52558,0.72935,0.41287,0.81048,9.72063e-05,9.72063e-05,9.72063e-05
855,5407.08,0.67216,0.40287,0.80987,0.81684,0.66363,0.72001,0.52656,0.7287,0.41288,0.81018,9.65875e-05,9.65875e-05,9.65875e-05
856,5413.28,0.66567,0.39971,0.80846,0.80681,0.66889,0.72103,0.52811,0.7288,0.41245,0.80997,9.59688e-05,9.59688e-05,9.59688e-05
857,5419.77,0.67216,0.4032,0.8103,0.80913,0.66833,0.72164,0.52739,0.72882,0.41253,0.80974,9.535e-05,9.535e-05,9.535e-05
858,5426.3,0.67067,0.40169,0.80869,0.81155,0.66734,0.72116,0.52607,0.72809,0.41233,0.80965,9.47313e-05,9.47313e-05,9.47313e-05
859,5432.57,0.67699,0.40466,0.8094,0.79191,0.66676,0.71872,0.52263,0.72884,0.41362,0.80992,9.41125e-05,9.41125e-05,9.41125e-05
860,5438.83,0.6673,0.40055,0.80938,0.80412,0.65878,0.71894,0.52299,0.72872,0.41348,0.80966,9.34938e-05,9.34938e-05,9.34938e-05
861,5445.11,0.67548,0.40694,0.81118,0.80825,0.65375,0.71777,0.52734,0.72784,0.41458,0.80947,9.2875e-05,9.2875e-05,9.2875e-05
862,5451.3,0.66924,0.40197,0.80962,0.81013,0.64909,0.71668,0.52912,0.72791,0.41388,0.80946,9.22563e-05,9.22563e-05,9.22563e-05
863,5457.64,0.6692,0.40474,0.80974,0.78754,0.67176,0.72027,0.52487,0.72831,0.41387,0.80938,9.16375e-05,9.16375e-05,9.16375e-05
864,5464.02,0.67144,0.40162,0.80881,0.79516,0.66212,0.71796,0.52468,0.72791,0.41287,0.80941,9.10188e-05,9.10188e-05,9.10188e-05
865,5470.43,0.67555,0.40459,0.81014,0.78168,0.66758,0.7181,0.52408,0.72665,0.41172,0.8096,9.04e-05,9.04e-05,9.04e-05
866,5476.79,0.67512,0.40424,0.8093,0.77582,0.66929,0.71745,0.52621,0.72675,0.41255,0.80982,8.97813e-05,8.97813e-05,8.97813e-05
867,5483.09,0.67276,0.40431,0.81036,0.78834,0.66881,0.71859,0.52495,0.72689,0.41317,0.81022,8.91625e-05,8.91625e-05,8.91625e-05
868,5489.31,0.66843,0.40196,0.8072,0.80519,0.653,0.71903,0.52795,0.72764,0.41342,0.81033,8.85438e-05,8.85438e-05,8.85438e-05
869,5495.76,0.6745,0.40263,0.80888,0.82205,0.64889,0.71989,0.52641,0.72727,0.41411,0.81055,8.7925e-05,8.7925e-05,8.7925e-05
870,5501.99,0.66477,0.401,0.80968,0.81582,0.65393,0.72053,0.52755,0.727,0.41367,0.81034,8.73063e-05,8.73063e-05,8.73063e-05
871,5508.2,0.66426,0.40222,0.80851,0.81855,0.65297,0.71963,0.52816,0.72656,0.41409,0.81039,8.66875e-05,8.66875e-05,8.66875e-05
872,5514.48,0.68472,0.40674,0.81224,0.80819,0.6559,0.71842,0.52676,0.72545,0.41381,0.81029,8.60688e-05,8.60688e-05,8.60688e-05
873,5520.78,0.68068,0.40704,0.81204,0.80508,0.65696,0.71975,0.52455,0.72737,0.41524,0.81039,8.545e-05,8.545e-05,8.545e-05
874,5527.18,0.67373,0.40336,0.81322,0.81307,0.65376,0.72006,0.52382,0.7274,0.41498,0.81044,8.48313e-05,8.48313e-05,8.48313e-05
875,5533.43,0.66937,0.40197,0.80623,0.80456,0.66003,0.72039,0.52536,0.72708,0.41502,0.8104,8.42125e-05,8.42125e-05,8.42125e-05
876,5539.85,0.67538,0.40362,0.81073,0.79383,0.66955,0.72307,0.52613,0.7282,0.41455,0.81069,8.35938e-05,8.35938e-05,8.35938e-05
877,5546.11,0.6739,0.4034,0.81052,0.7866,0.67838,0.72081,0.52558,0.72955,0.41491,0.81106,8.2975e-05,8.2975e-05,8.2975e-05
878,5552.4,0.66891,0.40147,0.80967,0.80309,0.65742,0.71991,0.52336,0.72998,0.41459,0.81111,8.23562e-05,8.23562e-05,8.23562e-05
879,5558.85,0.66768,0.39986,0.81031,0.82486,0.64995,0.72229,0.52364,0.72875,0.41405,0.81096,8.17375e-05,8.17375e-05,8.17375e-05
880,5565.15,0.66935,0.40295,0.80875,0.83077,0.64448,0.72177,0.52485,0.73119,0.41491,0.81115,8.11187e-05,8.11187e-05,8.11187e-05
881,5571.51,0.67462,0.40181,0.80854,0.82439,0.64223,0.719,0.52656,0.73164,0.41473,0.8111,8.05e-05,8.05e-05,8.05e-05
882,5577.97,0.6699,0.40164,0.80988,0.78936,0.65672,0.71899,0.52403,0.73367,0.41458,0.81145,7.98813e-05,7.98813e-05,7.98813e-05
883,5584.3,0.65999,0.39614,0.80842,0.78306,0.66193,0.7179,0.52538,0.73352,0.41402,0.81136,7.92625e-05,7.92625e-05,7.92625e-05
884,5590.57,0.65492,0.39763,0.81062,0.8188,0.64489,0.71928,0.52753,0.73086,0.41287,0.81114,7.86437e-05,7.86437e-05,7.86437e-05
885,5596.75,0.66912,0.39936,0.80895,0.81745,0.6497,0.72123,0.52909,0.73127,0.41224,0.81127,7.8025e-05,7.8025e-05,7.8025e-05
886,5602.92,0.66556,0.40166,0.81117,0.81484,0.65065,0.72006,0.52785,0.72951,0.41139,0.81112,7.74062e-05,7.74062e-05,7.74062e-05
887,5609.26,0.65775,0.39712,0.80977,0.79426,0.66006,0.72094,0.52885,0.72875,0.41139,0.81091,7.67875e-05,7.67875e-05,7.67875e-05
888,5615.54,0.66686,0.3975,0.80708,0.7903,0.66499,0.72299,0.52969,0.72955,0.41281,0.81088,7.61687e-05,7.61687e-05,7.61687e-05
889,5621.88,0.66388,0.39987,0.81154,0.7856,0.66336,0.72145,0.52922,0.72846,0.41276,0.81079,7.555e-05,7.555e-05,7.555e-05
890,5628.22,0.6636,0.39822,0.80758,0.78918,0.66727,0.72229,0.52851,0.7269,0.41346,0.81002,7.49312e-05,7.49312e-05,7.49312e-05
891,5634.61,0.6674,0.40006,0.81031,0.79644,0.65709,0.72238,0.53053,0.72554,0.41256,0.80978,7.43125e-05,7.43125e-05,7.43125e-05
892,5641.01,0.68373,0.4072,0.81197,0.79021,0.67804,0.72263,0.53016,0.72637,0.41162,0.80999,7.36937e-05,7.36937e-05,7.36937e-05
893,5647.36,0.67509,0.40491,0.80927,0.8119,0.66739,0.72202,0.52997,0.72523,0.41107,0.80985,7.3075e-05,7.3075e-05,7.3075e-05
894,5653.67,0.66471,0.40098,0.80938,0.81688,0.66647,0.72433,0.53233,0.72459,0.41024,0.80975,7.24562e-05,7.24562e-05,7.24562e-05
895,5660,0.66496,0.39992,0.80942,0.81358,0.67079,0.72365,0.53203,0.7244,0.409,0.8096,7.18375e-05,7.18375e-05,7.18375e-05
896,5666.15,0.65122,0.3953,0.81084,0.79616,0.67187,0.72371,0.53232,0.72355,0.40841,0.80942,7.12187e-05,7.12187e-05,7.12187e-05
897,5672.5,0.65975,0.39718,0.80947,0.78763,0.66406,0.72188,0.53502,0.72354,0.40938,0.80926,7.06e-05,7.06e-05,7.06e-05
898,5678.79,0.67086,0.40232,0.8101,0.79384,0.66984,0.72049,0.53502,0.7245,0.41046,0.80954,6.99812e-05,6.99812e-05,6.99812e-05
899,5685.24,0.66939,0.40171,0.80883,0.82163,0.65066,0.71944,0.53255,0.72474,0.41192,0.8098,6.93625e-05,6.93625e-05,6.93625e-05
900,5691.55,0.65633,0.39445,0.80917,0.81605,0.65487,0.72153,0.53318,0.72456,0.41201,0.81001,6.87437e-05,6.87437e-05,6.87437e-05
901,5697.93,0.67359,0.40633,0.80974,0.8136,0.65338,0.72083,0.53118,0.72427,0.41103,0.81013,6.8125e-05,6.8125e-05,6.8125e-05
902,5704.2,0.66224,0.39918,0.80957,0.8155,0.6579,0.72282,0.53184,0.72447,0.41019,0.81036,6.75062e-05,6.75062e-05,6.75062e-05
903,5710.43,0.66722,0.40147,0.80899,0.81439,0.65702,0.72141,0.53123,0.72414,0.41085,0.81052,6.68875e-05,6.68875e-05,6.68875e-05
904,5716.86,0.6509,0.39331,0.80849,0.81885,0.65242,0.72019,0.5302,0.72496,0.41096,0.81051,6.62687e-05,6.62687e-05,6.62687e-05
905,5723.39,0.65618,0.39615,0.8096,0.81974,0.64699,0.71771,0.52976,0.72686,0.41123,0.81053,6.565e-05,6.565e-05,6.565e-05
906,5729.65,0.65588,0.39457,0.80683,0.81064,0.64794,0.71769,0.53042,0.72771,0.41108,0.81043,6.50312e-05,6.50312e-05,6.50312e-05
907,5735.9,0.6656,0.39937,0.80919,0.81246,0.65136,0.71845,0.5298,0.72784,0.41162,0.81039,6.44125e-05,6.44125e-05,6.44125e-05
908,5742.28,0.65569,0.39638,0.80658,0.7882,0.66343,0.71896,0.52959,0.72693,0.41028,0.81032,6.37937e-05,6.37937e-05,6.37937e-05
909,5748.47,0.65613,0.39402,0.80804,0.79691,0.65971,0.71834,0.5301,0.72574,0.41057,0.81026,6.3175e-05,6.3175e-05,6.3175e-05
910,5754.62,0.65842,0.39833,0.81062,0.80099,0.66038,0.71886,0.5291,0.72731,0.41092,0.81047,6.25562e-05,6.25562e-05,6.25562e-05
911,5761.03,0.6628,0.40006,0.80833,0.79739,0.665,0.72075,0.5278,0.72788,0.41089,0.81055,6.19375e-05,6.19375e-05,6.19375e-05
912,5767.54,0.6693,0.40133,0.811,0.80037,0.66594,0.71915,0.52889,0.72772,0.4108,0.81036,6.13187e-05,6.13187e-05,6.13187e-05
913,5773.76,0.65853,0.39592,0.80909,0.79919,0.66803,0.72052,0.52867,0.72933,0.41097,0.81013,6.07e-05,6.07e-05,6.07e-05
914,5780.12,0.64788,0.39332,0.80785,0.8072,0.65789,0.72011,0.5279,0.72796,0.41072,0.81007,6.00812e-05,6.00812e-05,6.00812e-05
915,5786.39,0.6574,0.39486,0.80892,0.80146,0.65997,0.72023,0.52863,0.72804,0.41129,0.81021,5.94625e-05,5.94625e-05,5.94625e-05
916,5792.61,0.65456,0.39293,0.80767,0.81798,0.65588,0.72131,0.52946,0.72672,0.41083,0.80993,5.88437e-05,5.88437e-05,5.88437e-05
917,5798.94,0.6695,0.40015,0.80816,0.81604,0.65379,0.72047,0.5273,0.72668,0.41253,0.81017,5.8225e-05,5.8225e-05,5.8225e-05
